model,model_id,game_pk,game_date,away_team,home_team,venue,quantity,point_estimate,ci_90_low,ci_90_high,ci_width,actual,hit_90,abs_dev,norm_abs_dev,expected_abs_dev,norm_expected_abs_dev
gpt4o,gpt-4o-2024-11-20,824827,2026-06-11,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,attendance,27000.0,20000.0,35000.0,15000.0,15776.0,0.0,11224.0,0.7114604462474645,3637.771553812456,0.23058896766052586
gpt4o,gpt-4o-2024-11-20,824828,2026-06-13,San Diego Padres,Baltimore Orioles,Oriole Park at Camden Yards,total_runs,9.0,5.0,13.0,8.0,12.0,1.0,3.0,0.25,1.9401448286999765,0.16167873572499805
gpt4o,gpt-4o-2024-11-20,824828,2026-06-13,San Diego Padres,Baltimore Orioles,Oriole Park at Camden Yards,total_strikeouts,16.0,12.0,20.0,8.0,15.0,1.0,1.0,0.06666666666666667,1.9401448286999765,0.12934298857999843
gpt4o,gpt-4o-2024-11-20,824828,2026-06-13,San Diego Padres,Baltimore Orioles,Oriole Park at Camden Yards,total_home_runs,3.0,1.0,5.0,4.0,6.0,0.0,3.0,0.5,0.9700724143499883,0.16167873572499805
gpt4o,gpt-4o-2024-11-20,824828,2026-06-13,San Diego Padres,Baltimore Orioles,Oriole Park at Camden Yards,duration_min,185.0,160.0,210.0,50.0,167.0,1.0,18.0,0.10778443113772455,12.125905179374854,0.07261021065493925
gpt4o,gpt-4o-2024-11-20,824828,2026-06-13,San Diego Padres,Baltimore Orioles,Oriole Park at Camden Yards,attendance,34000.0,28000.0,40000.0,12000.0,25722.0,0.0,8278.0,0.32182567451986627,2910.217243049965,0.11314117265570192
gpt4o,gpt-4o-2024-11-20,824829,2026-06-08,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,total_runs,8.0,4.0,13.0,9.0,9.0,1.0,1.0,0.1111111111111111,2.1826629322874735,0.24251810358749706
gpt4o,gpt-4o-2024-11-20,824829,2026-06-08,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,total_strikeouts,18.0,12.0,25.0,13.0,11.0,0.0,7.0,0.6363636363636364,3.152735346637462,0.2866123042397693
gpt4o,gpt-4o-2024-11-20,824829,2026-06-08,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,total_home_runs,3.0,1.0,6.0,5.0,1.0,1.0,2.0,2.0,1.2125905179374854,1.2125905179374854
gpt4o,gpt-4o-2024-11-20,824829,2026-06-08,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,duration_min,180.0,150.0,220.0,70.0,165.0,1.0,15.0,0.09090909090909091,16.976267251124796,0.10288646818863513
gpt4o,gpt-4o-2024-11-20,824829,2026-06-08,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,attendance,27000.0,20000.0,35000.0,15000.0,12377.0,0.0,14623.0,1.1814656217177022,3637.771553812456,0.2939138364557208
gpt4o,gpt-4o-2024-11-20,824830,2026-06-09,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,total_runs,9.0,5.0,13.0,8.0,11.0,1.0,2.0,0.18181818181818182,1.9401448286999765,0.17637680260908878
gpt4o,gpt-4o-2024-11-20,824830,2026-06-09,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,total_strikeouts,16.0,11.0,21.0,10.0,13.0,1.0,3.0,0.23076923076923078,2.425181035874971,0.18655238737499774
gpt4o,gpt-4o-2024-11-20,824830,2026-06-09,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,total_home_runs,3.0,1.0,5.0,4.0,3.0,1.0,0.0,0.0,0.9700724143499883,0.3233574714499961
gpt4o,gpt-4o-2024-11-20,824830,2026-06-09,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,duration_min,185.0,155.0,215.0,60.0,192.0,1.0,7.0,0.036458333333333336,14.551086215249827,0.07578690737109285
gpt4o,gpt-4o-2024-11-20,824830,2026-06-09,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,attendance,27000.0,22000.0,32000.0,10000.0,14728.0,0.0,12272.0,0.8332428028245519,2425.181035874971,0.1646646547986808
gpt4o,gpt-4o-2024-11-20,824831,2026-06-10,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,total_runs,9.0,5.0,13.0,8.0,9.0,1.0,0.0,0.0,1.9401448286999765,0.21557164763333073
gpt4o,gpt-4o-2024-11-20,824831,2026-06-10,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,total_strikeouts,16.0,12.0,20.0,8.0,17.0,1.0,1.0,0.058823529411764705,1.9401448286999765,0.11412616639411627
gpt4o,gpt-4o-2024-11-20,824831,2026-06-10,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,total_home_runs,3.0,1.0,5.0,4.0,2.0,1.0,1.0,0.5,0.9700724143499883,0.4850362071749941
gpt4o,gpt-4o-2024-11-20,824831,2026-06-10,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,duration_min,175.0,150.0,210.0,60.0,145.0,0.0,30.0,0.20689655172413793,14.551086215249827,0.10035231872586087
gpt4o,gpt-4o-2024-11-20,824831,2026-06-10,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,attendance,25000.0,20000.0,30000.0,10000.0,13483.0,0.0,11517.0,0.8541867536898317,2425.181035874971,0.17986954208076622
gpt4o,gpt-4o-2024-11-20,824912,2026-06-16,San Francisco Giants,Atlanta Braves,Truist Park,total_runs,9.0,6.0,12.0,6.0,9.0,1.0,0.0,0.0,1.4551086215249824,0.16167873572499805
gpt4o,gpt-4o-2024-11-20,824912,2026-06-16,San Francisco Giants,Atlanta Braves,Truist Park,total_strikeouts,16.0,12.0,20.0,8.0,17.0,1.0,1.0,0.058823529411764705,1.9401448286999765,0.11412616639411627
gpt4o,gpt-4o-2024-11-20,824912,2026-06-16,San Francisco Giants,Atlanta Braves,Truist Park,total_home_runs,3.0,1.0,5.0,4.0,4.0,1.0,1.0,0.25,0.9700724143499883,0.24251810358749706
gpt4o,gpt-4o-2024-11-20,824912,2026-06-16,San Francisco Giants,Atlanta Braves,Truist Park,duration_min,180.0,150.0,210.0,60.0,161.0,1.0,19.0,0.11801242236024845,14.551086215249827,0.09037941748602377
gpt4o,gpt-4o-2024-11-20,824912,2026-06-16,San Francisco Giants,Atlanta Braves,Truist Park,attendance,40000.0,35000.0,45000.0,10000.0,31266.0,0.0,8734.0,0.2793449753726092,2425.181035874971,0.07756607931538959
gpt4o,gpt-4o-2024-11-20,824913,2026-06-17,San Francisco Giants,Atlanta Braves,Truist Park,total_runs,8.5,4.0,13.0,9.0,12.0,1.0,3.5,0.2916666666666667,2.1826629322874735,0.1818885776906228
gpt4o,gpt-4o-2024-11-20,824913,2026-06-17,San Francisco Giants,Atlanta Braves,Truist Park,total_strikeouts,16.0,10.0,22.0,12.0,13.0,1.0,3.0,0.23076923076923078,2.910217243049965,0.2238628648499973
gpt4o,gpt-4o-2024-11-20,824913,2026-06-17,San Francisco Giants,Atlanta Braves,Truist Park,total_home_runs,2.5,1.0,5.0,4.0,4.0,1.0,1.5,0.375,0.9700724143499883,0.24251810358749706
gpt4o,gpt-4o-2024-11-20,824913,2026-06-17,San Francisco Giants,Atlanta Braves,Truist Park,duration_min,175.0,150.0,210.0,60.0,171.0,1.0,4.0,0.023391812865497075,14.551086215249827,0.08509407143420951
gpt4o,gpt-4o-2024-11-20,824913,2026-06-17,San Francisco Giants,Atlanta Braves,Truist Park,attendance,40000.0,35000.0,45000.0,10000.0,35449.0,1.0,4551.0,0.12838161866343198,2425.181035874971,0.06841324257031145
gpt4o,gpt-4o-2024-11-20,824914,2026-06-05,Pittsburgh Pirates,Atlanta Braves,Truist Park,total_runs,9.0,5.0,13.0,8.0,9.0,1.0,0.0,0.0,1.9401448286999765,0.21557164763333073
gpt4o,gpt-4o-2024-11-20,824914,2026-06-05,Pittsburgh Pirates,Atlanta Braves,Truist Park,total_strikeouts,17.0,12.0,22.0,10.0,17.0,1.0,0.0,0.0,2.425181035874971,0.14265770799264535
gpt4o,gpt-4o-2024-11-20,824914,2026-06-05,Pittsburgh Pirates,Atlanta Braves,Truist Park,total_home_runs,3.0,1.0,5.0,4.0,1.0,1.0,2.0,2.0,0.9700724143499883,0.9700724143499883
gpt4o,gpt-4o-2024-11-20,824914,2026-06-05,Pittsburgh Pirates,Atlanta Braves,Truist Park,duration_min,180.0,150.0,210.0,60.0,150.0,1.0,30.0,0.2,14.551086215249827,0.09700724143499885
gpt4o,gpt-4o-2024-11-20,824914,2026-06-05,Pittsburgh Pirates,Atlanta Braves,Truist Park,attendance,38000.0,30000.0,42000.0,12000.0,39418.0,1.0,1418.0,0.03597341316149982,2910.217243049965,0.07382965252042126
gpt4o,gpt-4o-2024-11-20,824915,2026-06-06,Pittsburgh Pirates,Atlanta Braves,Truist Park,total_runs,8.0,4.0,12.0,8.0,9.0,1.0,1.0,0.1111111111111111,1.9401448286999765,0.21557164763333073
gpt4o,gpt-4o-2024-11-20,824915,2026-06-06,Pittsburgh Pirates,Atlanta Braves,Truist Park,total_strikeouts,16.0,12.0,20.0,8.0,17.0,1.0,1.0,0.058823529411764705,1.9401448286999765,0.11412616639411627
gpt4o,gpt-4o-2024-11-20,824915,2026-06-06,Pittsburgh Pirates,Atlanta Braves,Truist Park,total_home_runs,2.0,0.0,5.0,5.0,1.0,1.0,1.0,1.0,1.2125905179374854,1.2125905179374854
gpt4o,gpt-4o-2024-11-20,824915,2026-06-06,Pittsburgh Pirates,Atlanta Braves,Truist Park,duration_min,180.0,150.0,210.0,60.0,155.0,1.0,25.0,0.16129032258064516,14.551086215249827,0.09387797558225694
gpt4o,gpt-4o-2024-11-20,824915,2026-06-06,Pittsburgh Pirates,Atlanta Braves,Truist Park,attendance,38000.0,30000.0,42000.0,12000.0,40276.0,1.0,2276.0,0.056510080444929986,2910.217243049965,0.07225685875086814
gpt4o,gpt-4o-2024-11-20,824916,2026-06-07,Pittsburgh Pirates,Atlanta Braves,Truist Park,total_runs,9.0,5.0,13.0,8.0,5.0,1.0,4.0,0.8,1.9401448286999765,0.3880289657399953
gpt4o,gpt-4o-2024-11-20,824916,2026-06-07,Pittsburgh Pirates,Atlanta Braves,Truist Park,total_strikeouts,17.0,12.0,22.0,10.0,18.0,1.0,1.0,0.05555555555555555,2.425181035874971,0.13473227977083171
gpt4o,gpt-4o-2024-11-20,824916,2026-06-07,Pittsburgh Pirates,Atlanta Braves,Truist Park,total_home_runs,2.5,1.0,5.0,4.0,1.0,1.0,1.5,1.5,0.9700724143499883,0.9700724143499883
gpt4o,gpt-4o-2024-11-20,824916,2026-06-07,Pittsburgh Pirates,Atlanta Braves,Truist Park,duration_min,185.0,150.0,215.0,65.0,153.0,1.0,32.0,0.20915032679738563,15.76367673318731,0.10303056688357719
gpt4o,gpt-4o-2024-11-20,824916,2026-06-07,Pittsburgh Pirates,Atlanta Braves,Truist Park,attendance,38000.0,32000.0,41000.0,9000.0,37697.0,1.0,303.0,0.008037774889248481,2182.6629322874737,0.05790017593674493
gpt4o,gpt-4o-2024-11-20,824989,2026-06-18,Los Angeles Angels,Athletics,Sutter Health Park,total_runs,9.0,5.0,13.0,8.0,5.0,1.0,4.0,0.8,1.9401448286999765,0.3880289657399953
gpt4o,gpt-4o-2024-11-20,824989,2026-06-18,Los Angeles Angels,Athletics,Sutter Health Park,total_strikeouts,15.0,10.0,20.0,10.0,16.0,1.0,1.0,0.0625,2.425181035874971,0.15157381474218568
gpt4o,gpt-4o-2024-11-20,824989,2026-06-18,Los Angeles Angels,Athletics,Sutter Health Park,total_home_runs,3.0,1.0,5.0,4.0,2.0,1.0,1.0,0.5,0.9700724143499883,0.4850362071749941
gpt4o,gpt-4o-2024-11-20,824989,2026-06-18,Los Angeles Angels,Athletics,Sutter Health Park,duration_min,185.0,160.0,210.0,50.0,151.0,0.0,34.0,0.2251655629139073,12.125905179374854,0.0803040078104295
gpt4o,gpt-4o-2024-11-20,824989,2026-06-18,Los Angeles Angels,Athletics,Sutter Health Park,attendance,9500.0,7000.0,12000.0,5000.0,9245.0,1.0,255.0,0.027582477014602487,1212.5905179374854,0.13116176505543378
gpt4o,gpt-4o-2024-11-20,824991,2026-06-16,Pittsburgh Pirates,Athletics,Sutter Health Park,total_runs,9.0,5.0,13.0,8.0,11.0,1.0,2.0,0.18181818181818182,1.9401448286999765,0.17637680260908878
gpt4o,gpt-4o-2024-11-20,824991,2026-06-16,Pittsburgh Pirates,Athletics,Sutter Health Park,total_strikeouts,16.0,12.0,20.0,8.0,22.0,0.0,6.0,0.2727272727272727,1.9401448286999765,0.08818840130454439
gpt4o,gpt-4o-2024-11-20,824991,2026-06-16,Pittsburgh Pirates,Athletics,Sutter Health Park,total_home_runs,3.0,1.0,5.0,4.0,4.0,1.0,1.0,0.25,0.9700724143499883,0.24251810358749706
gpt4o,gpt-4o-2024-11-20,824991,2026-06-16,Pittsburgh Pirates,Athletics,Sutter Health Park,duration_min,180.0,150.0,210.0,60.0,179.0,1.0,1.0,0.00558659217877095,14.551086215249827,0.08129098444273646
gpt4o,gpt-4o-2024-11-20,824991,2026-06-16,Pittsburgh Pirates,Athletics,Sutter Health Park,attendance,9500.0,7000.0,12000.0,5000.0,8615.0,1.0,885.0,0.10272780034822983,1212.5905179374854,0.14075339732298148
gpt4o,gpt-4o-2024-11-20,824992,2026-06-17,Pittsburgh Pirates,Athletics,Sutter Health Park,total_runs,8.0,4.0,13.0,9.0,16.0,0.0,8.0,0.5,2.1826629322874735,0.1364164332679671
gpt4o,gpt-4o-2024-11-20,824992,2026-06-17,Pittsburgh Pirates,Athletics,Sutter Health Park,total_strikeouts,16.0,11.0,22.0,11.0,22.0,1.0,6.0,0.2727272727272727,2.667699139462468,0.12125905179374855
gpt4o,gpt-4o-2024-11-20,824992,2026-06-17,Pittsburgh Pirates,Athletics,Sutter Health Park,total_home_runs,3.0,1.0,6.0,5.0,4.0,1.0,1.0,0.25,1.2125905179374854,0.30314762948437135
gpt4o,gpt-4o-2024-11-20,824992,2026-06-17,Pittsburgh Pirates,Athletics,Sutter Health Park,duration_min,180.0,150.0,220.0,70.0,170.0,1.0,10.0,0.058823529411764705,16.976267251124796,0.09986039559485174
gpt4o,gpt-4o-2024-11-20,824992,2026-06-17,Pittsburgh Pirates,Athletics,Sutter Health Park,attendance,7500.0,5000.0,12000.0,7000.0,9024.0,1.0,1524.0,0.16888297872340424,1697.6267251124793,0.1881235289353368
gpt4o,gpt-4o-2024-11-20,824993,2026-06-15,Pittsburgh Pirates,Athletics,Sutter Health Park,total_runs,8.0,4.0,12.0,8.0,13.0,0.0,5.0,0.38461538461538464,1.9401448286999765,0.1492419098999982
gpt4o,gpt-4o-2024-11-20,824993,2026-06-15,Pittsburgh Pirates,Athletics,Sutter Health Park,total_strikeouts,16.0,12.0,20.0,8.0,14.0,1.0,2.0,0.14285714285714285,1.9401448286999765,0.13858177347856976
gpt4o,gpt-4o-2024-11-20,824993,2026-06-15,Pittsburgh Pirates,Athletics,Sutter Health Park,total_home_runs,2.0,0.0,4.0,4.0,4.0,1.0,2.0,0.5,0.9700724143499883,0.24251810358749706
gpt4o,gpt-4o-2024-11-20,824993,2026-06-15,Pittsburgh Pirates,Athletics,Sutter Health Park,duration_min,180.0,150.0,210.0,60.0,167.0,1.0,13.0,0.07784431137724551,14.551086215249827,0.08713225278592711
gpt4o,gpt-4o-2024-11-20,824993,2026-06-15,Pittsburgh Pirates,Athletics,Sutter Health Park,attendance,8000.0,5000.0,11000.0,6000.0,10033.0,1.0,2033.0,0.20263131665503836,1455.1086215249825,0.14503225570865966
gpt4o,gpt-4o-2024-11-20,824994,2026-06-14,Colorado Rockies,Athletics,Las Vegas Ballpark,total_runs,9.0,6.0,13.0,7.0,32.0,0.0,23.0,0.71875,1.6976267251124795,0.053050835159764984
gpt4o,gpt-4o-2024-11-20,824994,2026-06-14,Colorado Rockies,Athletics,Las Vegas Ballpark,total_strikeouts,17.0,12.0,22.0,10.0,11.0,0.0,6.0,0.5454545454545454,2.425181035874971,0.220471003261361
gpt4o,gpt-4o-2024-11-20,824994,2026-06-14,Colorado Rockies,Athletics,Las Vegas Ballpark,total_home_runs,3.0,1.0,6.0,5.0,8.0,0.0,5.0,0.625,1.2125905179374854,0.15157381474218568
gpt4o,gpt-4o-2024-11-20,824994,2026-06-14,Colorado Rockies,Athletics,Las Vegas Ballpark,duration_min,175.0,150.0,210.0,60.0,204.0,1.0,29.0,0.14215686274509803,14.551086215249827,0.07132885399632267
gpt4o,gpt-4o-2024-11-20,824994,2026-06-14,Colorado Rockies,Athletics,Las Vegas Ballpark,attendance,10500.0,9000.0,12000.0,3000.0,8268.0,0.0,2232.0,0.26995645863570394,727.5543107624912,0.08799640913914988
gpt4o,gpt-4o-2024-11-20,824995,2026-06-13,Colorado Rockies,Athletics,Las Vegas Ballpark,total_runs,9.0,6.0,13.0,7.0,12.0,1.0,3.0,0.25,1.6976267251124795,0.1414688937593733
gpt4o,gpt-4o-2024-11-20,824995,2026-06-13,Colorado Rockies,Athletics,Las Vegas Ballpark,total_strikeouts,17.0,13.0,21.0,8.0,13.0,1.0,4.0,0.3076923076923077,1.9401448286999765,0.1492419098999982
gpt4o,gpt-4o-2024-11-20,824995,2026-06-13,Colorado Rockies,Athletics,Las Vegas Ballpark,total_home_runs,3.0,1.0,6.0,5.0,2.0,1.0,1.0,0.5,1.2125905179374854,0.6062952589687427
gpt4o,gpt-4o-2024-11-20,824995,2026-06-13,Colorado Rockies,Athletics,Las Vegas Ballpark,duration_min,165.0,145.0,200.0,55.0,162.0,1.0,3.0,0.018518518518518517,13.338495697312338,0.08233639319328603
gpt4o,gpt-4o-2024-11-20,824995,2026-06-13,Colorado Rockies,Athletics,Las Vegas Ballpark,attendance,9800.0,8500.0,11500.0,3000.0,8532.0,1.0,1268.0,0.14861697140178154,727.5543107624912,0.08527359479166564
gpt4o,gpt-4o-2024-11-20,824996,2026-06-10,Milwaukee Brewers,Athletics,Las Vegas Ballpark,total_runs,9.0,5.0,13.0,8.0,7.0,1.0,2.0,0.2857142857142857,1.9401448286999765,0.2771635469571395
gpt4o,gpt-4o-2024-11-20,824996,2026-06-10,Milwaukee Brewers,Athletics,Las Vegas Ballpark,total_strikeouts,16.0,12.0,20.0,8.0,14.0,1.0,2.0,0.14285714285714285,1.9401448286999765,0.13858177347856976
gpt4o,gpt-4o-2024-11-20,824996,2026-06-10,Milwaukee Brewers,Athletics,Las Vegas Ballpark,total_home_runs,2.0,0.0,4.0,4.0,5.0,0.0,3.0,0.6,0.9700724143499883,0.19401448286999765
gpt4o,gpt-4o-2024-11-20,824996,2026-06-10,Milwaukee Brewers,Athletics,Las Vegas Ballpark,duration_min,170.0,150.0,200.0,50.0,166.0,1.0,4.0,0.024096385542168676,12.125905179374854,0.07304762156249912
gpt4o,gpt-4o-2024-11-20,824996,2026-06-10,Milwaukee Brewers,Athletics,Las Vegas Ballpark,attendance,12000.0,8000.0,16000.0,8000.0,8436.0,1.0,3564.0,0.422475106685633,1940.1448286999766,0.22998397684921487
gpt4o,gpt-4o-2024-11-20,824997,2026-06-12,Colorado Rockies,Athletics,Las Vegas Ballpark,total_runs,9.0,5.0,13.0,8.0,10.0,1.0,1.0,0.1,1.9401448286999765,0.19401448286999765
gpt4o,gpt-4o-2024-11-20,824997,2026-06-12,Colorado Rockies,Athletics,Las Vegas Ballpark,total_strikeouts,16.0,12.0,20.0,8.0,18.0,1.0,2.0,0.1111111111111111,1.9401448286999765,0.10778582381666536
gpt4o,gpt-4o-2024-11-20,824997,2026-06-12,Colorado Rockies,Athletics,Las Vegas Ballpark,total_home_runs,3.0,1.0,6.0,5.0,3.0,1.0,0.0,0.0,1.2125905179374854,0.4041968393124951
gpt4o,gpt-4o-2024-11-20,824997,2026-06-12,Colorado Rockies,Athletics,Las Vegas Ballpark,duration_min,175.0,150.0,205.0,55.0,166.0,1.0,9.0,0.05421686746987952,13.338495697312338,0.08035238371874902
gpt4o,gpt-4o-2024-11-20,824997,2026-06-12,Colorado Rockies,Athletics,Las Vegas Ballpark,attendance,10000.0,8000.0,12000.0,4000.0,8534.0,1.0,1466.0,0.17178345441762363,970.0724143499883,0.11367148047222736
gpt4o,gpt-4o-2024-11-20,824998,2026-06-08,Milwaukee Brewers,Athletics,Las Vegas Ballpark,total_runs,8.5,4.0,13.0,9.0,29.0,0.0,20.5,0.7068965517241379,2.1826629322874735,0.07526423904439564
gpt4o,gpt-4o-2024-11-20,824998,2026-06-08,Milwaukee Brewers,Athletics,Las Vegas Ballpark,total_strikeouts,16.0,10.0,22.0,12.0,35.0,0.0,19.0,0.5428571428571428,2.910217243049965,0.08314906408714186
gpt4o,gpt-4o-2024-11-20,824998,2026-06-08,Milwaukee Brewers,Athletics,Las Vegas Ballpark,total_home_runs,2.5,0.0,5.0,5.0,11.0,0.0,8.5,0.7727272727272727,1.2125905179374854,0.1102355016306805
gpt4o,gpt-4o-2024-11-20,824998,2026-06-08,Milwaukee Brewers,Athletics,Las Vegas Ballpark,duration_min,180.0,150.0,210.0,60.0,254.0,0.0,74.0,0.29133858267716534,14.551086215249827,0.057287741004920574
gpt4o,gpt-4o-2024-11-20,824998,2026-06-08,Milwaukee Brewers,Athletics,Las Vegas Ballpark,attendance,10000.0,8000.0,12000.0,4000.0,8519.0,1.0,1481.0,0.17384669562155183,970.0724143499883,0.11387162980983546
gpt4o,gpt-4o-2024-11-20,824999,2026-06-09,Milwaukee Brewers,Athletics,Las Vegas Ballpark,total_runs,9.0,5.0,14.0,9.0,12.0,1.0,3.0,0.25,2.1826629322874735,0.1818885776906228
gpt4o,gpt-4o-2024-11-20,824999,2026-06-09,Milwaukee Brewers,Athletics,Las Vegas Ballpark,total_strikeouts,16.0,12.0,20.0,8.0,21.0,0.0,5.0,0.23809523809523808,1.9401448286999765,0.09238784898571317
gpt4o,gpt-4o-2024-11-20,824999,2026-06-09,Milwaukee Brewers,Athletics,Las Vegas Ballpark,total_home_runs,3.0,1.0,6.0,5.0,6.0,1.0,3.0,0.5,1.2125905179374854,0.20209841965624756
gpt4o,gpt-4o-2024-11-20,824999,2026-06-09,Milwaukee Brewers,Athletics,Las Vegas Ballpark,duration_min,170.0,150.0,200.0,50.0,154.0,1.0,16.0,0.1038961038961039,12.125905179374854,0.07873964402191463
gpt4o,gpt-4o-2024-11-20,824999,2026-06-09,Milwaukee Brewers,Athletics,Las Vegas Ballpark,attendance,8500.0,7000.0,10000.0,3000.0,8422.0,1.0,78.0,0.009261458085965329,727.5543107624912,0.08638735582551546
gpt4o,gpt-4o-2024-11-20,825070,2026-06-16,Los Angeles Angels,Arizona Diamondbacks,Chase Field,total_runs,9.2,5.0,14.0,9.0,7.0,1.0,2.1999999999999993,0.31428571428571417,2.1826629322874735,0.31180899032678194
gpt4o,gpt-4o-2024-11-20,825070,2026-06-16,Los Angeles Angels,Arizona Diamondbacks,Chase Field,total_strikeouts,17.0,12.0,22.0,10.0,16.0,1.0,1.0,0.0625,2.425181035874971,0.15157381474218568
gpt4o,gpt-4o-2024-11-20,825070,2026-06-16,Los Angeles Angels,Arizona Diamondbacks,Chase Field,total_home_runs,2.5,1.0,5.0,4.0,2.0,1.0,0.5,0.25,0.9700724143499883,0.4850362071749941
gpt4o,gpt-4o-2024-11-20,825070,2026-06-16,Los Angeles Angels,Arizona Diamondbacks,Chase Field,duration_min,185.0,155.0,215.0,60.0,149.0,0.0,36.0,0.24161073825503357,14.551086215249827,0.09765829674664313
gpt4o,gpt-4o-2024-11-20,825070,2026-06-16,Los Angeles Angels,Arizona Diamondbacks,Chase Field,attendance,32000.0,25000.0,40000.0,15000.0,36905.0,1.0,4905.0,0.13290881994309714,3637.771553812456,0.09857123841789611
gpt4o,gpt-4o-2024-11-20,825071,2026-06-15,Los Angeles Angels,Arizona Diamondbacks,Chase Field,total_runs,9.0,5.0,13.0,8.0,7.0,1.0,2.0,0.2857142857142857,1.9401448286999765,0.2771635469571395
gpt4o,gpt-4o-2024-11-20,825071,2026-06-15,Los Angeles Angels,Arizona Diamondbacks,Chase Field,total_strikeouts,17.0,12.0,22.0,10.0,10.0,0.0,7.0,0.7,2.425181035874971,0.2425181035874971
gpt4o,gpt-4o-2024-11-20,825071,2026-06-15,Los Angeles Angels,Arizona Diamondbacks,Chase Field,total_home_runs,3.0,1.0,5.0,4.0,3.0,1.0,0.0,0.0,0.9700724143499883,0.3233574714499961
gpt4o,gpt-4o-2024-11-20,825071,2026-06-15,Los Angeles Angels,Arizona Diamondbacks,Chase Field,duration_min,180.0,150.0,210.0,60.0,137.0,0.0,43.0,0.31386861313868614,14.551086215249827,0.10621230814050968
gpt4o,gpt-4o-2024-11-20,825071,2026-06-15,Los Angeles Angels,Arizona Diamondbacks,Chase Field,attendance,28000.0,22000.0,36000.0,14000.0,29457.0,1.0,1457.0,0.04946192755541976,3395.2534502249587,0.11526134535848724
gpt4o,gpt-4o-2024-11-20,825072,2026-06-17,Los Angeles Angels,Arizona Diamondbacks,Chase Field,total_runs,9.0,5.0,13.0,8.0,9.0,1.0,0.0,0.0,1.9401448286999765,0.21557164763333073
gpt4o,gpt-4o-2024-11-20,825072,2026-06-17,Los Angeles Angels,Arizona Diamondbacks,Chase Field,total_strikeouts,16.0,12.0,20.0,8.0,10.0,0.0,6.0,0.6,1.9401448286999765,0.19401448286999765
gpt4o,gpt-4o-2024-11-20,825072,2026-06-17,Los Angeles Angels,Arizona Diamondbacks,Chase Field,total_home_runs,3.0,1.0,6.0,5.0,2.0,1.0,1.0,0.5,1.2125905179374854,0.6062952589687427
gpt4o,gpt-4o-2024-11-20,825072,2026-06-17,Los Angeles Angels,Arizona Diamondbacks,Chase Field,duration_min,175.0,150.0,210.0,60.0,149.0,0.0,26.0,0.174496644295302,14.551086215249827,0.09765829674664313
gpt4o,gpt-4o-2024-11-20,825072,2026-06-17,Los Angeles Angels,Arizona Diamondbacks,Chase Field,attendance,32000.0,28000.0,38000.0,10000.0,28433.0,1.0,3567.0,0.12545281890760734,2425.181035874971,0.08529458853708616
gpt4o,gpt-4o-2024-11-20,825073,2026-06-05,Washington Nationals,Arizona Diamondbacks,Chase Field,total_runs,9.0,6.0,13.0,7.0,15.0,0.0,6.0,0.4,1.6976267251124795,0.11317511500749863
gpt4o,gpt-4o-2024-11-20,825073,2026-06-05,Washington Nationals,Arizona Diamondbacks,Chase Field,total_strikeouts,16.0,12.0,20.0,8.0,14.0,1.0,2.0,0.14285714285714285,1.9401448286999765,0.13858177347856976
gpt4o,gpt-4o-2024-11-20,825073,2026-06-05,Washington Nationals,Arizona Diamondbacks,Chase Field,total_home_runs,3.0,1.0,5.0,4.0,6.0,0.0,3.0,0.5,0.9700724143499883,0.16167873572499805
