model,ticker,pred_date,run,current_price,window_days,target_date,actual_date,actual_price,point_estimate,ci_50_low,ci_50_high,ci_80_low,ci_80_high,ci_90_low,ci_90_high,hit_50,hit_80,hit_90,brier_score
gpt4,CAT,2026-02-23,1,756.469970703125,18,2026-03-13,2026-03-13,693.989990234375,758.0,752.0,764.0,748.0,768.0,744.0,772.0,0.0,0.0,0.0,0.00850725349711135
gpt4,CAT,2026-02-23,2,756.469970703125,18,2026-03-13,2026-03-13,693.989990234375,756.47,748.91,764.03,740.36,772.58,731.81,781.13,0.0,0.0,0.0,0.008105424496214934
gpt4,CAT,2026-02-23,3,756.469970703125,18,2026-03-13,2026-03-13,693.989990234375,756.47,748.9,764.04,740.73,772.21,733.43,779.51,0.0,0.0,0.0,0.008105424496214934
gpt4,CAT,2026-02-23,4,756.469970703125,18,2026-03-13,2026-03-13,693.989990234375,756.47,750.0,762.94,740.0,772.94,735.0,777.94,0.0,0.0,0.0,0.008105424496214934
gpt4,CAT,2026-02-23,5,756.469970703125,18,2026-03-13,2026-03-13,693.989990234375,756.47,741.34,771.6,726.21,786.73,713.59,799.35,0.0,0.0,0.0,0.008105424496214934
gpt4,CAT,2026-02-23,1,756.469970703125,3,2026-02-26,2026-02-26,752.9299926757812,755.0,750.0,760.0,740.0,770.0,730.0,780.0,1.0,1.0,1.0,7.558481759185711e-06
gpt4,CAT,2026-02-23,2,756.469970703125,3,2026-02-26,2026-02-26,752.9299926757812,758.0,752.0,764.0,748.0,768.0,744.0,772.0,1.0,1.0,1.0,4.5342762777311814e-05
gpt4,CAT,2026-02-23,3,756.469970703125,3,2026-02-26,2026-02-26,752.9299926757812,756.47,752.89,760.05,748.6,764.34,744.14,768.8,1.0,1.0,1.0,2.210543809056965e-05
gpt4,CAT,2026-02-23,4,756.469970703125,3,2026-02-26,2026-02-26,752.9299926757812,755.0,750.0,760.0,745.0,765.0,740.0,770.0,1.0,1.0,1.0,7.558481759185711e-06
gpt4,CAT,2026-02-23,5,756.469970703125,3,2026-02-26,2026-02-26,752.9299926757812,758.0,755.7,760.3,753.1,762.9,751.2,764.8,0.0,0.0,1.0,4.5342762777311814e-05
gpt4,CAT,2026-02-24,1,768.22998046875,20,2026-03-16,2026-03-16,699.780029296875,770.67,768.0,773.34,764.56,776.78,761.34,779.9,0.0,0.0,0.0,0.010262342510819911
gpt4,CAT,2026-02-24,2,768.22998046875,20,2026-03-16,2026-03-16,699.780029296875,765.75,760.0,771.5,755.0,776.5,750.0,781.5,0.0,0.0,0.0,0.008887292910692589
gpt4,CAT,2026-02-24,3,768.22998046875,20,2026-03-16,2026-03-16,699.780029296875,765.0,760.0,770.0,755.0,775.0,750.0,780.0,0.0,0.0,0.0,0.008686365719537237
gpt4,CAT,2026-02-24,4,768.22998046875,20,2026-03-16,2026-03-16,699.780029296875,772.65,764.0,781.3,754.12,791.18,747.2,797.5,0.0,0.0,0.0,0.010843615294563572
gpt4,CAT,2026-02-24,5,768.22998046875,20,2026-03-16,2026-03-16,699.780029296875,773.56,770.0,777.5,765.0,782.5,760.0,787.5,0.0,0.0,0.0,0.011116136435026453
gpt4,CAT,2026-02-24,1,768.22998046875,2,2026-02-26,2026-02-26,752.9299926757812,770.34,765.23,775.45,762.12,778.56,759.67,781.01,0.0,0.0,0.0,0.0005346735653115799
gpt4,CAT,2026-02-24,2,768.22998046875,2,2026-02-26,2026-02-26,752.9299926757812,769.5,767.5,771.5,765.0,774.0,762.5,776.5,0.0,0.0,0.0,0.0004843242402759327
gpt4,CAT,2026-02-24,3,768.22998046875,2,2026-02-26,2026-02-26,752.9299926757812,768.23,764.39,772.07,759.82,776.64,755.78,780.68,0.0,0.0,0.0,0.0004129277621638668
gpt4,CAT,2026-02-24,4,768.22998046875,2,2026-02-26,2026-02-26,752.9299926757812,769.5,765.5,773.5,762.0,777.0,759.0,780.0,0.0,0.0,0.0,0.0004843242402759327
gpt4,CAT,2026-02-24,5,768.22998046875,2,2026-02-26,2026-02-26,752.9299926757812,768.23,762.0,774.46,756.0,780.46,750.0,786.46,0.0,0.0,1.0,0.0004129277621638668
gpt4,CAT,2026-02-25,1,766.6099853515625,7,2026-03-04,2026-03-04,731.969970703125,766.61,761.5,771.72,755.79,777.43,751.55,781.67,0.0,0.0,0.0,0.0022395974925505237
gpt4,CAT,2026-02-25,2,766.6099853515625,7,2026-03-04,2026-03-04,731.969970703125,766.61,759.74,773.48,752.61,780.61,748.01,785.21,0.0,0.0,0.0,0.0022395974925505237
gpt4,CAT,2026-02-25,3,766.6099853515625,7,2026-03-04,2026-03-04,731.969970703125,770.0,765.0,775.0,760.0,780.0,755.0,785.0,0.0,0.0,0.0,0.002699397188611041
gpt4,CAT,2026-02-25,4,766.6099853515625,7,2026-03-04,2026-03-04,731.969970703125,769.45,764.0,774.0,758.0,779.0,755.0,782.0,0.0,0.0,0.0,0.0026218830423566856
gpt4,CAT,2026-02-25,5,766.6099853515625,7,2026-03-04,2026-03-04,731.969970703125,772.45,765.84,779.06,761.73,783.17,758.61,786.29,0.0,0.0,0.0,0.003058405792717889
gpt4,CAT,2026-02-26,1,752.9299926757812,6,2026-03-04,2026-03-04,731.969970703125,755.12,750.0,760.0,745.0,765.0,740.0,770.0,0.0,0.0,0.0,0.0010002684281325061
gpt4,CAT,2026-02-26,2,752.9299926757812,6,2026-03-04,2026-03-04,731.969970703125,755.4,748.93,761.97,743.34,767.46,738.18,774.2,0.0,0.0,0.0,0.0010246112843065873
gpt4,CAT,2026-02-26,3,752.9299926757812,6,2026-03-04,2026-03-04,731.969970703125,757.23,747.23,767.23,742.23,772.23,737.23,777.23,0.0,0.0,0.0,0.0011909161126038908
gpt4,CAT,2026-02-26,4,752.9299926757812,6,2026-03-04,2026-03-04,731.969970703125,752.93,746.54,759.32,739.76,766.1,734.79,770.87,0.0,0.0,0.0,0.0008199686381684996
gpt4,CAT,2026-02-26,5,752.9299926757812,6,2026-03-04,2026-03-04,731.969970703125,758.23,754.0,762.5,749.5,766.96,746.42,770.02,0.0,0.0,0.0,0.0012870750863219066
gpt4,CAT,2026-02-26,1,752.9299926757812,7,2026-03-05,2026-03-05,706.0800170898438,753.48,750.8,756.16,748.12,758.84,745.76,761.2,0.0,0.0,0.0,0.004506594983731516
gpt4,CAT,2026-02-26,2,752.9299926757812,7,2026-03-05,2026-03-05,706.0800170898438,761.46,755.6,767.32,750.0,772.92,745.7,777.22,0.0,0.0,0.0,0.006151737472874375
gpt4,CAT,2026-02-26,3,752.9299926757812,7,2026-03-05,2026-03-05,706.0800170898438,752.93,745.38,760.48,738.26,767.6,731.91,773.95,0.0,0.0,0.0,0.004402618278963351
gpt4,CAT,2026-02-26,4,752.9299926757812,7,2026-03-05,2026-03-05,706.0800170898438,752.93,748.17,757.69,743.68,762.18,739.62,766.24,0.0,0.0,0.0,0.004402618278963351
gpt4,CAT,2026-02-26,5,752.9299926757812,7,2026-03-05,2026-03-05,706.0800170898438,752.93,746.93,758.93,740.93,764.93,735.93,769.93,0.0,0.0,0.0,0.004402618278963351
gpt4,CAT,2026-02-27,1,742.8300170898438,21,2026-03-20,2026-03-20,680.8800048828125,745.0,740.0,750.0,735.0,755.0,730.0,760.0,0.0,0.0,0.0,0.008868410755127855
gpt4,CAT,2026-02-27,2,742.8300170898438,21,2026-03-20,2026-03-20,680.8800048828125,742.83,732.83,752.83,722.83,762.83,717.83,767.83,0.0,0.0,0.0,0.008278304399979413
gpt4,CAT,2026-02-27,3,742.8300170898438,21,2026-03-20,2026-03-20,680.8800048828125,742.83,735.83,749.83,728.83,756.83,725.83,759.83,0.0,0.0,0.0,0.008278304399979413
gpt4,CAT,2026-02-27,4,742.8300170898438,21,2026-03-20,2026-03-20,680.8800048828125,745.5,740.5,750.5,735.0,755.0,730.0,760.0,0.0,0.0,0.0,0.009007259614027213
gpt4,CAT,2026-02-27,5,742.8300170898438,21,2026-03-20,2026-03-20,680.8800048828125,742.83,735.4,750.2,728.5,757.1,721.6,764.0,0.0,0.0,0.0,0.008278304399979413
gpt4,CAT,2026-02-27,1,742.8300170898438,6,2026-03-05,2026-03-05,706.0800170898438,745.2,740.5,749.9,735.8,755.0,730.4,760.5,0.0,0.0,0.0,0.0030696543207378102
gpt4,CAT,2026-02-27,2,742.8300170898438,6,2026-03-05,2026-03-05,706.0800170898438,743.5,740.33,746.67,737.45,749.55,735.21,751.79,0.0,0.0,0.0,0.002808661029476162
gpt4,CAT,2026-02-27,3,742.8300170898438,6,2026-03-05,2026-03-05,706.0800170898438,742.83,739.45,746.21,735.07,750.59,731.63,754.03,0.0,0.0,0.0,0.002708984010681241
gpt4,CAT,2026-02-27,4,742.8300170898438,6,2026-03-05,2026-03-05,706.0800170898438,742.83,735.0,750.66,728.0,757.66,723.0,762.66,0.0,0.0,0.0,0.002708984010681241
gpt4,CAT,2026-02-27,5,742.8300170898438,6,2026-03-05,2026-03-05,706.0800170898438,745.2,740.0,750.4,737.5,753.5,735.0,755.0,0.0,0.0,0.0,0.0030696543207378102
gpt4,CAT,2026-03-02,1,752.3200073242188,22,2026-03-24,2026-03-24,716.6300048828125,759.84,755.24,764.44,751.64,768.04,748.84,770.84,0.0,0.0,0.0,0.003635619789600019
gpt4,CAT,2026-03-02,2,752.3200073242188,22,2026-03-24,2026-03-24,716.6300048828125,758.84,755.76,761.92,752.69,765.0,751.2,766.48,0.0,0.0,0.0,0.003469290190136297
gpt4,CAT,2026-03-02,3,752.3200073242188,22,2026-03-24,2026-03-24,716.6300048828125,752.32,741.12,763.52,734.02,770.62,728.97,775.67,0.0,0.0,0.0,0.002480293078545601
gpt4,CAT,2026-03-02,4,752.3200073242188,22,2026-03-24,2026-03-24,716.6300048828125,752.32,742.5,762.14,731.0,773.64,720.0,784.64,0.0,0.0,0.0,0.002480293078545601
gpt4,CAT,2026-03-02,5,752.3200073242188,22,2026-03-24,2026-03-24,716.6300048828125,752.32,744.8,759.84,736.3,768.34,730.55,774.09,0.0,0.0,0.0,0.002480293078545601
gpt4,CI,2026-02-18,1,288.530517578125,1,2026-02-19,2026-02-19,284.3535461425781,288.53,287.78,289.28,286.5,290.56,285.73,291.33,0.0,0.0,0.0,0.00021572380793683676
gpt4,CI,2026-02-18,2,288.530517578125,1,2026-02-19,2026-02-19,284.3535461425781,288.53,288.0,289.06,287.47,289.59,287.0,290.06,0.0,0.0,0.0,0.00021572380793683676
gpt4,CI,2026-02-18,3,288.530517578125,1,2026-02-19,2026-02-19,284.3535461425781,288.53,286.53,290.53,284.53,292.53,283.53,293.53,0.0,0.0,1.0,0.00021572380793683676
gpt4,CI,2026-02-18,4,288.530517578125,1,2026-02-19,2026-02-19,284.3535461425781,288.53,287.93,289.13,287.03,290.03,286.53,290.53,0.0,0.0,0.0,0.00021572380793683676
gpt4,CI,2026-02-18,5,288.530517578125,1,2026-02-19,2026-02-19,284.3535461425781,290.0,287.0,293.0,285.0,295.0,283.0,297.0,0.0,0.0,1.0,0.00039430680258142425
gpt4,CI,2026-02-19,1,284.3535461425781,1,2026-02-20,2026-02-20,278.7742614746094,284.35,283.77,284.93,282.84,285.86,281.87,286.83,0.0,0.0,0.0,0.00040003634505578423
gpt4,CI,2026-02-19,2,284.3535461425781,1,2026-02-20,2026-02-20,278.7742614746094,284.35,282.7,285.9,280.5,288.2,278.9,289.8,0.0,0.0,0.0,0.00040003634505578423
gpt4,CI,2026-02-19,3,284.3535461425781,1,2026-02-20,2026-02-20,278.7742614746094,284.35,282.0,286.7,280.0,288.7,278.5,290.2,0.0,0.0,1.0,0.00040003634505578423
gpt4,CI,2026-02-19,4,284.3535461425781,1,2026-02-20,2026-02-20,278.7742614746094,284.35,283.82,284.88,283.09,285.61,282.67,286.03,0.0,0.0,0.0,0.00040003634505578423
gpt4,CI,2026-02-19,5,284.3535461425781,1,2026-02-20,2026-02-20,278.7742614746094,284.35,282.0,286.7,280.0,288.7,278.0,290.7,0.0,0.0,1.0,0.00040003634505578423
gpt4,CI,2026-02-19,1,284.3535461425781,20,2026-03-11,2026-03-11,260.8699951171875,284.35,281.0,287.7,278.0,290.7,275.5,293.2,0.0,0.0,0.0,0.00810117671315733
gpt4,CI,2026-02-19,2,284.3535461425781,20,2026-03-11,2026-03-11,260.8699951171875,285.4,283.5,287.3,281.3,289.5,280.0,290.8,0.0,0.0,0.0,0.008841928714054047
gpt4,CI,2026-02-19,3,284.3535461425781,20,2026-03-11,2026-03-11,260.8699951171875,286.5,282.8,290.2,279.5,293.5,277.8,295.2,0.0,0.0,0.0,0.00965270686632656
gpt4,CI,2026-02-19,4,284.3535461425781,20,2026-03-11,2026-03-11,260.8699951171875,284.35,281.5,287.2,278.0,290.7,275.0,293.7,0.0,0.0,0.0,0.00810117671315733
gpt4,CI,2026-02-19,5,284.3535461425781,20,2026-03-11,2026-03-11,260.8699951171875,284.35,280.0,288.7,275.0,294.0,270.0,298.7,0.0,0.0,0.0,0.00810117671315733
gpt4,CI,2026-02-20,1,278.7742614746094,20,2026-03-12,2026-03-12,265.8800048828125,278.77,273.28,284.26,268.02,289.52,263.56,293.98,0.0,0.0,1.0,0.002350358712667458
gpt4,CI,2026-02-20,2,278.7742614746094,20,2026-03-12,2026-03-12,265.8800048828125,278.77,274.67,282.87,270.57,286.97,266.47,291.07,0.0,0.0,0.0,0.002350358712667458
gpt4,CI,2026-02-20,3,278.7742614746094,20,2026-03-12,2026-03-12,265.8800048828125,278.77,274.0,283.54,268.5,289.04,262.2,295.34,0.0,0.0,1.0,0.002350358712667458
gpt4,CI,2026-02-20,4,278.7742614746094,20,2026-03-12,2026-03-12,265.8800048828125,281.56,279.5,283.62,278.0,285.12,276.5,286.62,0.0,0.0,0.0,0.003477927223648112
gpt4,CI,2026-02-20,5,278.7742614746094,20,2026-03-12,2026-03-12,265.8800048828125,279.85,277.5,282.2,274.3,285.4,271.25,288.45,0.0,0.0,0.0,0.0027607123145174718
gpt4,CI,2026-02-23,1,281.6285400390625,18,2026-03-13,2026-03-13,267.19000244140625,281.63,279.9,283.36,277.58,285.68,275.98,287.28,0.0,0.0,0.0,0.002920746276781718
gpt4,CI,2026-02-23,2,281.6285400390625,18,2026-03-13,2026-03-13,267.19000244140625,281.63,278.0,285.26,273.0,290.26,269.5,293.76,0.0,0.0,0.0,0.002920746276781718
gpt4,CI,2026-02-23,3,281.6285400390625,18,2026-03-13,2026-03-13,267.19000244140625,281.63,277.94,285.32,273.84,289.42,269.24,294.02,0.0,0.0,0.0,0.002920746276781718
gpt4,CI,2026-02-23,4,281.6285400390625,18,2026-03-13,2026-03-13,267.19000244140625,281.63,280.0,283.26,278.0,285.26,276.0,287.26,0.0,0.0,0.0,0.002920746276781718
gpt4,CI,2026-02-23,5,281.6285400390625,18,2026-03-13,2026-03-13,267.19000244140625,281.63,279.0,284.3,276.5,286.8,274.8,288.5,0.0,0.0,0.0,0.002920746276781718
gpt4,CI,2026-02-23,1,281.6285400390625,3,2026-02-26,2026-02-26,287.2376403808594,282.5,281.2,283.8,280.5,284.5,280.0,285.0,0.0,0.0,0.0,0.0002720454600244725
gpt4,CI,2026-02-23,2,281.6285400390625,3,2026-02-26,2026-02-26,287.2376403808594,281.63,280.0,283.26,278.5,284.76,277.5,285.76,0.0,0.0,0.0,0.00038113392567139346
gpt4,CI,2026-02-23,3,281.6285400390625,3,2026-02-26,2026-02-26,287.2376403808594,281.63,278.81,284.45,275.55,287.71,272.97,290.29,0.0,1.0,1.0,0.00038113392567139346
gpt4,CI,2026-02-23,4,281.6285400390625,3,2026-02-26,2026-02-26,287.2376403808594,282.45,281.25,283.65,280.7,284.2,280.25,284.7,0.0,0.0,0.0,0.00027781797527671597
gpt4,CI,2026-02-23,5,281.6285400390625,3,2026-02-26,2026-02-26,287.2376403808594,281.63,280.5,282.7,279.3,284.0,278.5,285.2,0.0,0.0,0.0,0.00038113392567139346
gpt4,CI,2026-02-24,1,279.4604797363281,20,2026-03-16,2026-03-16,268.3500061035156,279.46,277.46,281.46,274.46,284.46,272.46,286.46,0.0,0.0,0.0,0.001714053691259731
gpt4,CI,2026-02-24,2,279.4604797363281,20,2026-03-16,2026-03-16,268.3500061035156,281.76,277.92,285.6,274.4,289.12,271.84,291.68,0.0,0.0,0.0,0.0024972035368757673
gpt4,CI,2026-02-24,3,279.4604797363281,20,2026-03-16,2026-03-16,268.3500061035156,279.46,277.5,281.42,274.0,284.92,270.0,288.92,0.0,0.0,0.0,0.001714053691259731
gpt4,CI,2026-02-24,4,279.4604797363281,20,2026-03-16,2026-03-16,268.3500061035156,281.5,278.0,285.0,274.0,289.0,270.0,292.0,0.0,0.0,0.0,0.0024013080871864282
gpt4,CI,2026-02-24,5,279.4604797363281,20,2026-03-16,2026-03-16,268.3500061035156,279.46,277.46,281.46,275.46,283.46,273.46,285.46,0.0,0.0,0.0,0.001714053691259731
gpt4,CI,2026-02-24,1,279.4604797363281,2,2026-02-26,2026-02-26,287.2376403808594,281.85,279.0,284.7,275.3,288.4,272.8,290.9,0.0,1.0,1.0,0.0003518151180745506
gpt4,CI,2026-02-24,2,279.4604797363281,2,2026-02-26,2026-02-26,287.2376403808594,281.0,278.5,283.5,276.0,286.0,274.0,288.0,0.0,0.0,1.0,0.00047158280862194123
gpt4,CI,2026-02-24,3,279.4604797363281,2,2026-02-26,2026-02-26,287.2376403808594,280.0,278.5,281.5,277.0,283.0,275.5,284.5,0.0,0.0,0.0,0.000634908731859569
gpt4,CI,2026-02-24,4,279.4604797363281,2,2026-02-26,2026-02-26,287.2376403808594,279.46,278.8,280.12,277.5,281.42,276.5,282.42,0.0,0.0,0.0,0.000733184063088682
gpt4,CI,2026-02-24,5,279.4604797363281,2,2026-02-26,2026-02-26,287.2376403808594,279.46,277.0,281.92,275.0,283.92,273.5,285.42,0.0,0.0,0.0,0.000733184063088682
gpt4,CI,2026-02-25,1,282.88165283203125,7,2026-03-04,2026-03-04,283.17999267578125,283.45,282.2,284.7,281.0,285.9,280.0,286.9,1.0,1.0,1.0,9.091299340667605e-07
gpt4,CI,2026-02-25,2,282.88165283203125,7,2026-03-04,2026-03-04,283.17999267578125,282.88,280.0,285.76,278.5,287.26,277.24,288.52,1.0,1.0,1.0,1.1222669437755684e-06
gpt4,CI,2026-02-25,3,282.88165283203125,7,2026-03-04,2026-03-04,283.17999267578125,284.0,281.44,286.56,279.32,288.68,277.5,290.5,1.0,1.0,1.0,8.385140241341952e-06
gpt4,CI,2026-02-25,4,282.88165283203125,7,2026-03-04,2026-03-04,283.17999267578125,283.45,281.5,285.5,279.0,288.0,277.0,290.0,1.0,1.0,1.0,9.091299340667605e-07
gpt4,CI,2026-02-25,5,282.88165283203125,7,2026-03-04,2026-03-04,283.17999267578125,284.0,281.5,286.5,279.0,289.0,277.0,291.0,1.0,1.0,1.0,8.385140241341952e-06
gpt4,CI,2026-02-26,1,287.2376403808594,6,2026-03-04,2026-03-04,283.17999267578125,287.24,285.0,289.5,282.0,292.5,280.0,295.0,0.0,1.0,1.0,0.00020555521607187375
gpt4,CI,2026-02-26,2,287.2376403808594,6,2026-03-04,2026-03-04,283.17999267578125,287.24,285.12,289.36,282.57,291.91,280.7,293.78,0.0,1.0,1.0,0.00020555521607187375
gpt4,CI,2026-02-26,3,287.2376403808594,6,2026-03-04,2026-03-04,283.17999267578125,287.24,284.0,290.48,280.0,294.48,276.0,298.48,0.0,1.0,1.0,0.00020555521607187375
gpt4,CI,2026-02-26,4,287.2376403808594,6,2026-03-04,2026-03-04,283.17999267578125,287.24,284.37,290.11,281.32,293.16,278.9,295.58,0.0,1.0,1.0,0.00020555521607187375
gpt4,CI,2026-02-26,5,287.2376403808594,6,2026-03-04,2026-03-04,283.17999267578125,287.24,284.37,290.11,280.16,294.32,276.55,297.93,0.0,1.0,1.0,0.00020555521607187375
gpt4,CI,2026-02-26,1,287.2376403808594,7,2026-03-05,2026-03-05,281.2699890136719,289.5,286.5,292.5,284.0,295.0,282.0,297.0,0.0,0.0,0.0,0.0008561582333315394
gpt4,CI,2026-02-26,2,287.2376403808594,7,2026-03-05,2026-03-05,281.2699890136719,287.24,285.5,289.0,283.0,291.5,280.0,294.5,0.0,0.0,1.0,0.00045050899664239287
gpt4,CI,2026-02-26,3,287.2376403808594,7,2026-03-05,2026-03-05,281.2699890136719,287.24,285.5,289.0,283.0,291.5,281.0,293.5,0.0,0.0,1.0,0.00045050899664239287
gpt4,CI,2026-02-26,4,287.2376403808594,7,2026-03-05,2026-03-05,281.2699890136719,287.24,285.24,289.24,283.24,291.24,281.24,293.24,0.0,0.0,1.0,0.00045050899664239287
gpt4,CI,2026-02-26,5,287.2376403808594,7,2026-03-05,2026-03-05,281.2699890136719,287.24,285.24,289.24,283.24,291.24,281.24,293.24,0.0,0.0,1.0,0.00045050899664239287
gpt4,CI,2026-02-27,1,288.232177734375,21,2026-03-20,2026-03-20,262.8399963378906,290.0,285.0,295.0,280.0,300.0,275.0,305.0,0.0,0.0,0.0,0.010677676117261836
gpt4,CI,2026-02-27,2,288.232177734375,21,2026-03-20,2026-03-20,262.8399963378906,290.38,287.15,293.61,284.0,296.76,281.9,298.86,0.0,0.0,0.0,0.010978552484059302
gpt4,CI,2026-02-27,3,288.232177734375,21,2026-03-20,2026-03-20,262.8399963378906,290.0,285.0,295.0,280.0,300.0,275.0,305.0,0.0,0.0,0.0,0.010677676117261836
gpt4,CI,2026-02-27,4,288.232177734375,21,2026-03-20,2026-03-20,262.8399963378906,289.79,286.5,293.08,283.12,296.46,280.56,299.02,0.0,0.0,0.0,0.010513195782009864
gpt4,CI,2026-02-27,5,288.232177734375,21,2026-03-20,2026-03-20,262.8399963378906,290.0,285.0,295.0,280.0,300.0,275.0,305.0,0.0,0.0,0.0,0.010677676117261836
gpt4,CI,2026-02-27,1,288.232177734375,6,2026-03-05,2026-03-05,281.2699890136719,290.0,288.0,292.0,286.5,293.5,285.0,295.0,0.0,0.0,0.0,0.0009633470860335763
gpt4,CI,2026-02-27,2,288.232177734375,6,2026-03-05,2026-03-05,281.2699890136719,288.23,286.0,290.46,283.5,292.96,282.0,294.46,0.0,0.0,0.0,0.0006123124047590466
gpt4,CI,2026-02-27,3,288.232177734375,6,2026-03-05,2026-03-05,281.2699890136719,288.23,286.79,289.67,285.12,291.34,283.86,292.6,0.0,0.0,0.0,0.0006123124047590466
gpt4,CI,2026-02-27,4,288.232177734375,6,2026-03-05,2026-03-05,281.2699890136719,288.23,286.99,289.47,285.23,291.23,283.99,292.47,0.0,0.0,0.0,0.0006123124047590466
gpt4,CI,2026-02-27,5,288.232177734375,6,2026-03-05,2026-03-05,281.2699890136719,288.23,285.35,291.11,282.88,293.58,280.94,295.52,0.0,0.0,1.0,0.0006123124047590466
gpt4,CI,2026-03-02,1,289.25653076171875,22,2026-03-24,2026-03-24,265.8699951171875,289.26,287.02,291.5,284.4,294.12,282.5,296.02,0.0,0.0,0.0,0.007739661551044951
gpt4,CI,2026-03-02,2,289.25653076171875,22,2026-03-24,2026-03-24,265.8699951171875,289.26,285.0,293.52,280.54,297.98,276.67,301.85,0.0,0.0,0.0,0.007739661551044951
gpt4,CI,2026-03-02,3,289.25653076171875,22,2026-03-24,2026-03-24,265.8699951171875,291.12,288.74,293.5,286.32,295.92,284.94,297.3,0.0,0.0,0.0,0.009019537690043522
gpt4,CI,2026-03-02,4,289.25653076171875,22,2026-03-24,2026-03-24,265.8699951171875,289.26,287.89,290.63,285.69,292.83,284.19,294.33,0.0,0.0,0.0,0.007739661551044951
gpt4,CI,2026-03-02,5,289.25653076171875,22,2026-03-24,2026-03-24,265.8699951171875,291.45,287.0,295.9,283.5,299.4,280.0,302.9,0.0,0.0,0.0,0.009256836454968161
gpt4,CME,2026-02-18,1,295.4861755371094,1,2026-02-19,2026-02-19,296.8144226074219,296.54,294.75,298.33,293.1,299.98,291.8,301.28,1.0,1.0,1.0,8.548103516681059e-07
gpt4,CME,2026-02-18,2,295.4861755371094,1,2026-02-19,2026-02-19,296.8144226074219,295.6,294.9,296.3,294.0,297.2,293.5,297.9,0.0,1.0,1.0,1.6740548620933475e-05
gpt4,CME,2026-02-18,3,295.4861755371094,1,2026-02-19,2026-02-19,296.8144226074219,295.49,293.51,297.47,291.2,299.78,289.47,301.51,1.0,1.0,1.0,1.9910546044053805e-05
gpt4,CME,2026-02-18,4,295.4861755371094,1,2026-02-19,2026-02-19,296.8144226074219,296.4,294.2,298.6,292.8,300.0,291.5,301.3,1.0,1.0,1.0,1.9494714420738372e-06
gpt4,CME,2026-02-18,5,295.4861755371094,1,2026-02-19,2026-02-19,296.8144226074219,296.18,294.99,297.37,294.5,297.86,294.1,298.26,1.0,1.0,1.0,4.568643819237157e-06
gpt4,CME,2026-02-19,1,296.8144226074219,1,2026-02-20,2026-02-20,300.8968200683594,297.62,296.21,299.03,294.89,300.35,294.09,301.15,0.0,0.0,1.0,0.00011859598687388563
gpt4,CME,2026-02-19,2,296.8144226074219,1,2026-02-20,2026-02-20,300.8968200683594,297.5,296.3,298.7,295.5,299.7,295.0,300.0,0.0,0.0,0.0,0.0001274412108482499
gpt4,CME,2026-02-19,3,296.8144226074219,1,2026-02-20,2026-02-20,300.8968200683594,296.81,296.31,297.31,295.81,297.81,295.31,298.31,0.0,0.0,0.0,0.00018447428617613784
gpt4,CME,2026-02-19,4,296.8144226074219,1,2026-02-20,2026-02-20,300.8968200683594,297.5,296.5,298.5,295.5,299.5,295.0,300.0,0.0,0.0,0.0,0.0001274412108482499
gpt4,CME,2026-02-19,5,296.8144226074219,1,2026-02-20,2026-02-20,300.8968200683594,297.5,296.3,298.7,295.5,299.5,295.0,300.0,0.0,0.0,0.0,0.0001274412108482499
gpt4,CME,2026-02-19,1,296.8144226074219,20,2026-03-11,2026-03-11,303.3299865722656,298.5,295.0,302.0,292.0,305.0,290.0,307.0,0.0,1.0,1.0,0.0002535485638711762
gpt4,CME,2026-02-19,2,296.8144226074219,20,2026-03-11,2026-03-11,303.3299865722656,298.5,295.5,301.5,292.0,305.0,290.0,307.0,0.0,1.0,1.0,0.0002535485638711762
gpt4,CME,2026-02-19,3,296.8144226074219,20,2026-03-11,2026-03-11,303.3299865722656,298.5,295.0,302.0,292.0,305.0,290.0,307.0,0.0,1.0,1.0,0.0002535485638711762
gpt4,CME,2026-02-19,4,296.8144226074219,20,2026-03-11,2026-03-11,303.3299865722656,298.5,295.9,301.1,293.5,303.5,291.8,305.2,0.0,1.0,1.0,0.0002535485638711762
gpt4,CME,2026-02-19,5,296.8144226074219,20,2026-03-11,2026-03-11,303.3299865722656,298.71,294.0,303.5,290.0,307.5,287.0,310.5,1.0,1.0,1.0,0.0002319801018879649
gpt4,CME,2026-02-20,1,300.8968200683594,20,2026-03-12,2026-03-12,311.19000244140625,303.5,300.0,307.0,297.0,310.0,295.0,312.0,0.0,0.0,1.0,0.0006106631073910791
gpt4,CME,2026-02-20,2,300.8968200683594,20,2026-03-12,2026-03-12,311.19000244140625,302.8,298.0,307.6,294.0,311.6,291.0,314.6,0.0,1.0,1.0,0.0007268970433383688
gpt4,CME,2026-02-20,3,300.8968200683594,20,2026-03-12,2026-03-12,311.19000244140625,303.5,301.5,305.5,299.0,308.0,297.0,310.0,0.0,0.0,0.0,0.0006106631073910791
gpt4,CME,2026-02-20,4,300.8968200683594,20,2026-03-12,2026-03-12,311.19000244140625,302.0,301.0,303.0,300.0,304.0,299.0,305.0,0.0,0.0,0.0,0.000872127501121629
gpt4,CME,2026-02-20,5,300.8968200683594,20,2026-03-12,2026-03-12,311.19000244140625,305.75,303.1,308.4,300.0,311.5,298.0,313.5,0.0,1.0,1.0,0.00030559547350733884
