model,domain,item,pred_date,horizon,horizon_days,target_date,adjusted_target_date,unit,current_value,point_estimate,ci_90_low,ci_90_high,actual_value,adjustment_note,status,fetched_at
claude,stocks,VZ,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,47.04499816894531,47.3,44.5,50.1,48.2400016784668,,resolved,2026-05-21T20:03:45.216047Z
claude,stocks,VZ,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,47.82500076293945,47.9,46.8,48.95,48.2400016784668,,resolved,2026-05-21T20:03:45.441448Z
claude,stocks,V,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,309.94000244140625,316.0,280.0,352.0,331.0799865722656,,resolved,2026-05-21T20:03:46.003632Z
claude,stocks,V,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,321.5,323.0,308.0,338.0,331.0799865722656,,resolved,2026-05-21T20:03:46.527935Z
claude,stocks,V,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,331.2099914550781,332.5,325.0,340.0,331.0799865722656,,resolved,2026-05-21T20:03:46.740462Z
claude,stocks,WAB,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,257.6300048828125,265.0,225.0,305.0,255.11000061035156,,resolved,2026-05-21T20:03:48.214669Z
claude,stocks,WAB,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,269.42999267578125,272.0,255.0,289.0,255.11000061035156,,resolved,2026-05-21T20:03:48.877789Z
claude,stocks,WAB,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,259.1300048828125,260.5,252.0,269.0,255.11000061035156,,resolved,2026-05-21T20:03:50.128414Z
claude,stocks,WELL,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,206.38999938964844,210.0,188.0,232.0,216.00999450683594,,resolved,2026-05-21T20:03:50.610446Z
claude,stocks,WELL,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,217.75999450683594,219.5,208.0,231.0,216.00999450683594,,resolved,2026-05-21T20:03:51.250102Z
claude,stocks,WELL,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,218.61000061035156,219.5,214.8,224.2,216.00999450683594,,resolved,2026-05-21T20:03:51.482736Z
claude,stocks,WFC,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,81.55000305175781,83.5,72.0,95.0,75.88999938964844,,resolved,2026-05-21T20:03:51.947737Z
claude,stocks,WFC,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,73.78500366210938,74.5,70.5,78.5,75.88999938964844,,resolved,2026-05-21T20:03:52.646691Z
claude,stocks,WFC,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,75.8550033569336,75.9,73.8,77.95,75.88999938964844,,resolved,2026-05-21T20:03:52.910380Z
claude,stocks,WMB,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,70.43000030517578,72.0,63.0,81.0,77.50499725341797,,resolved,2026-05-21T20:03:53.382947Z
claude,stocks,WMB,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,77.69000244140625,78.2,73.5,82.9,77.50499725341797,,resolved,2026-05-21T20:03:54.234585Z
claude,stocks,WMB,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,77.87999725341797,78.1,76.5,79.7,77.50499725341797,,resolved,2026-05-21T20:03:54.486034Z
claude,stocks,WMT,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,129.60000610351562,132.5,116.0,149.0,121.33999633789062,,resolved,2026-05-21T20:03:54.968333Z
claude,stocks,WMT,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,132.24000549316406,133.0,127.0,139.0,121.33999633789062,,resolved,2026-05-21T20:03:55.677645Z
claude,stocks,WMT,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,131.25999450683594,131.5,128.5,134.5,121.33999633789062,,resolved,2026-05-21T20:03:56.455094Z
claude,stocks,WST,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,274.7200012207031,282.0,238.0,326.0,315.9800109863281,,resolved,2026-05-21T20:03:56.930647Z
claude,stocks,WST,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,300.19000244140625,303.0,283.0,323.0,315.9800109863281,,resolved,2026-05-21T20:03:57.521978Z
claude,stocks,WST,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,305.5,306.5,297.0,316.0,315.9800109863281,,resolved,2026-05-21T20:03:57.765974Z
claude,stocks,XEL,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,79.08000183105469,80.5,72.0,89.0,80.19999694824219,,resolved,2026-05-21T20:03:58.332483Z
claude,stocks,XEL,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,80.02999877929688,80.4,77.0,83.8,80.19999694824219,,resolved,2026-05-21T20:03:59.073718Z
claude,stocks,XEL,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,79.86000061035156,79.95,78.2,81.7,80.19999694824219,,resolved,2026-05-21T20:03:59.144073Z
claude,stocks,XOM,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,148.36000061035156,146.5,134.3,158.7,155.27000427246094,,resolved,2026-05-21T20:03:59.630536Z
claude,stocks,XOM,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,152.8800048828125,153.8,148.0,159.6,155.27000427246094,,resolved,2026-05-21T20:04:00.301832Z
claude,stocks,XOM,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,158.05499267578125,158.5,154.8,162.2,155.27000427246094,,resolved,2026-05-21T20:04:00.592810Z
claude,stocks,YUM,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,160.33999633789062,163.0,147.0,179.0,154.3800048828125,,resolved,2026-05-21T20:04:01.118201Z
claude,stocks,YUM,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,150.6300048828125,152.0,144.0,160.0,154.3800048828125,,resolved,2026-05-21T20:04:01.715250Z
claude,stocks,YUM,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,152.7100067138672,153.2,149.5,156.9,154.3800048828125,,resolved,2026-05-21T20:04:01.916877Z
claude,stocks,ZTS,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,118.18000030517578,122.0,105.0,139.0,80.05000305175781,,resolved,2026-05-21T20:04:02.358082Z
claude,stocks,ZTS,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,75.51000213623047,76.5,71.0,82.0,80.05000305175781,,resolved,2026-05-21T20:04:02.898733Z
claude,stocks,ZTS,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,79.70999908447266,79.9,77.5,82.3,80.05000305175781,,resolved,2026-05-21T20:04:04.141280Z
gemini,stocks,AAPL,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,266.1700134277344,267.5,233.86,298.53,304.989990234375,,resolved,2026-05-21T20:04:04.461905Z
gemini,stocks,AAPL,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,298.4100036621094,299.89,283.56,316.22,304.989990234375,,resolved,2026-05-21T20:04:04.884634Z
gemini,stocks,AAPL,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,302.19000244140625,302.31,294.49,310.13,304.989990234375,,resolved,2026-05-21T20:04:06.151859Z
gemini,stocks,ABBV,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,205.1199951171875,206.02,183.05,230.73,214.57000732421875,,resolved,2026-05-21T20:04:06.655576Z
gemini,stocks,ABBV,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,210.5399932861328,210.96,199.03,223.58,214.57000732421875,,resolved,2026-05-21T20:04:07.057818Z
gemini,stocks,ABBV,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,212.83999633789062,212.91,208.52,217.34,214.57000732421875,,resolved,2026-05-21T20:04:07.269031Z
gemini,stocks,ABNB,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,142.64999389648438,147.65,129.65,165.65,134.25,,resolved,2026-05-21T20:04:07.638535Z
gemini,stocks,ABNB,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,133.6699981689453,133.67,126.29,141.05,134.25,,resolved,2026-05-21T20:04:08.031372Z
gemini,stocks,ABNB,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,135.5500030517578,135.55,132.84,138.26,134.25,,resolved,2026-05-21T20:04:08.210470Z
gemini,stocks,ABT,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,92.72000122070312,93.5,85.87,101.13,87.76000213623047,,resolved,2026-05-21T20:04:08.705774Z
gemini,stocks,ABT,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,84.41000366210938,85.0,81.1,87.9,87.76000213623047,,resolved,2026-05-21T20:04:09.134511Z
gemini,stocks,ABT,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,88.5199966430664,88.52,87.37,89.67,87.76000213623047,,resolved,2026-05-21T20:04:09.371355Z
gemini,stocks,ACN,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,194.4199981689453,195.7,169.95,221.45,177.82000732421875,,resolved,2026-05-21T20:04:09.848777Z
gemini,stocks,ACN,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,163.36500549316406,164.5,153.55,173.2,177.82000732421875,,resolved,2026-05-21T20:04:10.277248Z
gemini,stocks,ACN,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,179.53509521484375,179.6,175.19,184.01,177.82000732421875,,resolved,2026-05-21T20:04:10.476936Z
gemini,stocks,ADBE,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,247.17999267578125,250.0,217.27,282.73,244.10000610351562,,resolved,2026-05-21T20:04:10.807840Z
gemini,stocks,ADBE,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,235.8000030517578,235.8,219.42,252.18,244.10000610351562,,resolved,2026-05-21T20:04:11.190537Z
gemini,stocks,ADBE,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,252.91000366210938,252.91,244.59,261.23,244.10000610351562,,resolved,2026-05-21T20:04:11.432040Z
gemini,stocks,ADI,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,375.2699890136719,375.27,324.55,425.99,384.2099914550781,,resolved,2026-05-21T20:04:11.775577Z
gemini,stocks,ADI,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,427.54998779296875,428.6,399.11,458.55,384.2099914550781,,resolved,2026-05-21T20:04:12.192840Z
gemini,stocks,ADI,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,398.04998779296875,398.05,390.19,405.91,384.2099914550781,,resolved,2026-05-21T20:04:12.389050Z
gemini,stocks,ADP,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,202.8699951171875,204.0,190.0,218.0,220.0749969482422,,resolved,2026-05-21T20:04:12.622463Z
gemini,stocks,ADP,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,207.7100067138672,208.8,203.04,214.56,220.0749969482422,,resolved,2026-05-21T20:04:13.049542Z
gemini,stocks,ADP,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,220.69000244140625,220.85,217.22,224.48,220.0749969482422,,resolved,2026-05-21T20:04:13.289923Z
gemini,stocks,AFL,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,115.97000122070312,116.78,105.77,128.47,117.79000091552734,,resolved,2026-05-21T20:04:13.584630Z
gemini,stocks,AFL,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,116.38999938964844,116.7,114.45,118.95,117.79000091552734,,resolved,2026-05-21T20:04:14.054646Z
gemini,stocks,AFL,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,117.22000122070312,117.25,116.25,118.25,117.79000091552734,,resolved,2026-05-21T20:04:14.278806Z
gemini,stocks,AIG,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,77.93000030517578,80.0,72.47,83.39,78.61000061035156,,resolved,2026-05-21T20:04:14.683072Z
gemini,stocks,AIG,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,75.70999908447266,76.09,71.7,80.48,78.61000061035156,,resolved,2026-05-21T20:04:15.159835Z
gemini,stocks,AIG,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,78.02999877929688,78.0,77.0,79.0,78.61000061035156,,resolved,2026-05-21T20:04:15.390298Z
gemini,stocks,AJG,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,224.4600067138672,226.34,203.95,251.27,207.55099487304688,,resolved,2026-05-21T20:04:15.955381Z
gemini,stocks,AJG,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,197.69500732421875,198.01,188.94,206.46,207.55099487304688,,resolved,2026-05-21T20:04:16.401953Z
gemini,stocks,AJG,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,203.61000061035156,203.71,197.77,209.77,207.55099487304688,,resolved,2026-05-21T20:04:16.672363Z
gemini,stocks,ALL,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,216.33999633789062,217.28,196.81,239.06,214.3800048828125,,resolved,2026-05-21T20:04:17.140242Z
gemini,stocks,ALL,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,216.4499969482422,217.7,208.08,227.32,214.3800048828125,,resolved,2026-05-21T20:04:17.593455Z
gemini,stocks,ALL,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,221.97999572753906,222.05,217.44,226.66,214.3800048828125,,resolved,2026-05-21T20:04:17.813727Z
gemini,stocks,AMAT,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,394.3299865722656,397.5,354.0,441.0,427.3599853515625,,resolved,2026-05-21T20:04:18.195467Z
gemini,stocks,AMAT,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,444.8550109863281,448.0,423.46,472.54,427.3599853515625,,resolved,2026-05-21T20:04:18.851264Z
gemini,stocks,AMAT,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,425.6099853515625,426.0,417.0,435.0,427.3599853515625,,resolved,2026-05-21T20:04:19.071934Z
gemini,stocks,AMD,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,284.489990234375,295.0,250.0,340.0,449.5899963378906,,resolved,2026-05-21T20:04:19.466293Z
gemini,stocks,AMD,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,445.0400085449219,455.0,422.27,487.73,449.5899963378906,,resolved,2026-05-21T20:04:19.849541Z
gemini,stocks,AMD,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,448.3399963378906,449.0,434.24,463.76,449.5899963378906,,resolved,2026-05-21T20:04:20.041500Z
gemini,stocks,AMGN,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,344.8599853515625,344.86,306.78,382.94,337.4200134277344,,resolved,2026-05-21T20:04:20.377349Z
gemini,stocks,AMGN,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,336.25,336.25,319.12,353.38,337.4200134277344,,resolved,2026-05-21T20:04:21.841838Z
gemini,stocks,AMGN,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,331.55499267578125,331.55,322.96,340.14,337.4200134277344,,resolved,2026-05-21T20:04:23.085531Z
gemini,stocks,AMZN,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,249.91000366210938,249.91,213.16,286.66,268.4599914550781,,resolved,2026-05-21T20:04:23.457730Z
gemini,stocks,AMZN,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,268.6199951171875,268.62,248.88,288.36,268.4599914550781,,resolved,2026-05-21T20:04:23.849242Z
gemini,stocks,AMZN,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,264.0799865722656,264.34,257.82,270.86,268.4599914550781,,resolved,2026-05-21T20:04:24.059643Z
gemini,stocks,AON,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,335.32000732421875,341.37,316.67,366.07,324.25,,resolved,2026-05-21T20:04:24.444822Z
gemini,stocks,AON,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,315.4599914550781,315.81,299.98,332.33,324.25,,resolved,2026-05-21T20:04:24.895818Z
gemini,stocks,AON,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,321.1499938964844,321.47,315.13,327.81,324.25,,resolved,2026-05-21T20:04:25.146145Z
gemini,stocks,APD,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,294.7799987792969,296.25,263.29,329.21,290.1600036621094,,resolved,2026-05-21T20:04:25.653041Z
gemini,stocks,APD,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,299.8900146484375,299.89,288.86,310.92,290.1600036621094,,resolved,2026-05-21T20:04:26.457730Z
gemini,stocks,APD,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,289.19000244140625,289.25,285.75,292.75,290.1600036621094,,resolved,2026-05-21T20:04:26.712266Z
gemini,stocks,APH,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,151.92999267578125,156.0,145.0,167.0,124.81999969482422,,resolved,2026-05-21T20:04:27.110320Z
gemini,stocks,APH,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,129.19000244140625,129.5,123.8,135.2,124.81999969482422,,resolved,2026-05-21T20:04:27.541568Z
gemini,stocks,APH,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,123.05000305175781,123.05,119.87,126.23,124.81999969482422,,resolved,2026-05-21T20:04:27.792193Z
gemini,stocks,AVGO,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,402.1700134277344,402.17,355.0,450.0,414.57000732421875,,resolved,2026-05-21T20:04:28.150456Z
gemini,stocks,AVGO,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,434.8999938964844,434.9,405.69,466.27,414.57000732421875,,resolved,2026-05-21T20:04:28.598978Z
gemini,stocks,AVGO,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,417.7200012207031,419.0,407.5,430.5,414.57000732421875,,resolved,2026-05-21T20:04:28.806603Z
gemini,stocks,AWK,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,132.0500030517578,133.5,127.7,139.3,123.8550033569336,,resolved,2026-05-21T20:04:29.188826Z
gemini,stocks,AWK,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,125.9800033569336,126.25,122.9,129.6,123.8550033569336,,resolved,2026-05-21T20:04:29.601968Z
gemini,stocks,AWK,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,122.36000061035156,122.36,121.14,123.58,123.8550033569336,,resolved,2026-05-21T20:04:29.812037Z
gemini,stocks,AXP,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,329.7900085449219,336.39,305.58,367.33,309.7099914550781,,resolved,2026-05-21T20:04:30.025176Z
gemini,stocks,AXP,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,313.3299865722656,315.0,305.55,324.45,309.7099914550781,,resolved,2026-05-21T20:04:31.329478Z
gemini,stocks,AXP,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,310.6300048828125,310.79,306.19,315.39,309.7099914550781,,resolved,2026-05-21T20:04:31.569623Z
gemini,stocks,AZO,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,3606.179931640625,3696.33,3218.75,4173.91,3436.6201171875,,resolved,2026-05-21T20:04:32.124056Z
gemini,stocks,AZO,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,3379.52001953125,3387.97,3263.62,3512.32,3436.6201171875,,resolved,2026-05-21T20:04:32.527699Z
gemini,stocks,AZO,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,3419.360107421875,3425.0,3367.17,3470.95,3436.6201171875,,resolved,2026-05-21T20:04:32.710832Z
gemini,stocks,A,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,122.08999633789062,122.09,110.77,133.41,114.75800323486328,,resolved,2026-05-21T20:04:33.069177Z
gemini,stocks,A,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,113.26000213623047,113.8,110.38,117.22,114.75800323486328,,resolved,2026-05-21T20:04:33.513714Z
gemini,stocks,A,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,113.77999877929688,113.78,110.83,116.73,114.75800323486328,,resolved,2026-05-21T20:04:33.724946Z
gemini,stocks,BAC,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,53.47999954223633,53.48,48.77,58.19,51.470001220703125,,resolved,2026-05-21T20:04:35.144192Z
gemini,stocks,BAC,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,50.09000015258789,50.35,48.7,52.0,51.470001220703125,,resolved,2026-05-21T20:04:35.589067Z
gemini,stocks,BAC,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,51.19499969482422,51.25,50.0,52.5,51.470001220703125,,resolved,2026-05-21T20:04:35.820143Z
gemini,stocks,BIIB,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,185.9499969482422,185.95,164.44,207.39,189.47000122070312,,resolved,2026-05-21T20:04:36.280954Z
gemini,stocks,BIIB,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,191.3699951171875,194.0,182.0,206.0,189.47000122070312,,resolved,2026-05-21T20:04:36.679924Z
gemini,stocks,BIIB,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,187.8000030517578,187.8,183.0,192.5,189.47000122070312,,resolved,2026-05-21T20:04:36.881527Z
gemini,stocks,BKNG,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,190.86000061035156,190.86,164.98,216.74,159.67999267578125,,resolved,2026-05-21T20:04:37.259627Z
gemini,stocks,BKNG,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,154.81500244140625,154.82,142.25,167.39,159.67999267578125,,resolved,2026-05-21T20:04:37.842903Z
gemini,stocks,BKNG,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,157.32000732421875,157.32,151.79,163.14,159.67999267578125,,resolved,2026-05-21T20:04:38.023044Z
gemini,stocks,BK,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,137.9199981689453,140.41,132.88,147.94,137.16000366210938,,resolved,2026-05-21T20:04:38.266370Z
gemini,stocks,BK,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,135.97999572753906,135.98,126.98,144.98,137.16000366210938,,resolved,2026-05-21T20:04:38.718620Z
gemini,stocks,BK,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,137.16000366210938,137.2,135.15,139.25,137.16000366210938,,resolved,2026-05-21T20:04:38.961803Z
gemini,stocks,BLK,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,1042.8499755859375,1064.0,956.26,1171.74,1063.64697265625,,resolved,2026-05-21T20:04:39.787818Z
gemini,stocks,BLK,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,1106.7950439453125,1106.8,1049.56,1167.31,1063.64697265625,,resolved,2026-05-21T20:04:40.204980Z
gemini,stocks,BLK,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,1048.0550537109375,1048.5,1029.0,1068.0,1063.64697265625,,resolved,2026-05-21T20:04:40.488500Z
gemini,stocks,BMY,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,59.38999938964844,60.3,55.8,64.8,59.540000915527344,,resolved,2026-05-21T20:04:40.843077Z
gemini,stocks,BMY,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,56.68000030517578,56.68,53.55,59.81,59.540000915527344,,resolved,2026-05-21T20:04:42.351006Z
gemini,stocks,BRK-B,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,468.5,474.0,448.0,500.0,479.989990234375,,resolved,2026-05-21T20:04:42.769545Z
gemini,stocks,BRK-B,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,484.2040100097656,488.0,462.88,505.66,479.989990234375,,resolved,2026-05-21T20:04:43.164570Z
gemini,stocks,BRK-B,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,479.8800048828125,480.0,476.16,483.84,479.989990234375,,resolved,2026-05-21T20:04:43.344022Z
gemini,stocks,BSX,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,59.52000045776367,59.94,54.29,65.95,57.150001525878906,,resolved,2026-05-21T20:04:43.602187Z
gemini,stocks,BSX,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,53.41999816894531,53.47,50.47,56.66,57.150001525878906,,resolved,2026-05-21T20:04:43.987992Z
gemini,stocks,BSX,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,56.66999816894531,56.69,55.52,57.87,57.150001525878906,,resolved,2026-05-21T20:04:44.182706Z
gemini,stocks,CARR,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,61.709999084472656,61.71,54.3,69.12,62.18000030517578,,resolved,2026-05-21T20:04:44.533126Z
gemini,stocks,CARR,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,66.7300033569336,66.73,63.33,70.13,62.18000030517578,,resolved,2026-05-21T20:04:44.929762Z
gemini,stocks,CARR,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,63.59000015258789,63.59,62.02,65.16,62.18000030517578,,resolved,2026-05-21T20:04:45.122487Z
gemini,stocks,CAT,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,800.4500122070312,806.73,728.92,884.54,865.72998046875,,resolved,2026-05-21T20:04:45.469769Z
gemini,stocks,CAT,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,914.0,918.0,887.0,949.0,865.72998046875,,resolved,2026-05-21T20:04:45.941819Z
gemini,stocks,CAT,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,875.719970703125,876.1,858.81,893.39,865.72998046875,,resolved,2026-05-21T20:04:46.234772Z
gemini,stocks,CB,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,329.2900085449219,331.21,300.59,363.66,330.2699890136719,,resolved,2026-05-21T20:04:46.642363Z
gemini,stocks,CB,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,319.1050109863281,321.3,307.2,335.4,330.2699890136719,,resolved,2026-05-21T20:04:47.490979Z
gemini,stocks,CB,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,328.75,328.75,321.99,335.54,330.2699890136719,,resolved,2026-05-21T20:04:47.590503Z
gemini,stocks,CDNS,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,325.8399963378906,330.4,298.81,362.24,358.4599914550781,,resolved,2026-05-21T20:04:48.016132Z
gemini,stocks,CDNS,2026-05-14,1w,7,2026-05-21,2026-05-21,USD,352.1199951171875,352.12,332.71,371.53,358.4599914550781,,resolved,2026-05-21T20:04:48.421967Z
gemini,stocks,CDNS,2026-05-20,1d,1,2026-05-21,2026-05-21,USD,350.8900146484375,351.5,346.0,357.0,358.4599914550781,,resolved,2026-05-21T20:04:48.618163Z
gemini,stocks,CDW,2026-04-21,1m,30,2026-05-21,2026-05-21,USD,141.41000366210938,143.9,126.23,161.57,106.87999725341797,,resolved,2026-05-21T20:04:48.985514Z
